analysis_id	source_analysis_id	status	skip_reason	af_source	ancestry_reference_id	original_sd	original_sd_method	n_variants_considered	n_variants_overlapping	n_variants_excluded_ambiguous	n_variants_excluded_mismatch	n_variants_excluded_missing_af	n_variants_excluded_maf	n_variants_retained	maf_min	maf_max	implied_sd_median	sd_dispersion	estimator_version	sd_notes
GCST90559252	GCST90559252	passed		source		1.32423	estimated_from_source_maf	58489161						20000	0.01	0.5	1.32423	0.259718	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559253	GCST90559253	passed		source		1.33682	estimated_from_source_maf	58489161						20000	0.01	0.5	1.33682	0.262258	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559254	GCST90559254	passed		source		1.27537	estimated_from_source_maf	58489161						20000	0.01	0.5	1.27537	0.250188	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559255	GCST90559255	passed		source		1.33435	estimated_from_source_maf	58489161						20000	0.01	0.5	1.33435	0.261823	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559256	GCST90559256	passed		source		1.31614	estimated_from_source_maf	58489161						20000	0.01	0.5	1.31614	0.257993	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559257	GCST90559257	passed		source		1.33548	estimated_from_source_maf	58489161						20000	0.01	0.5	1.33548	0.261968	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559258	GCST90559258	passed		source		1.28632	estimated_from_source_maf	58489161						20000	0.01	0.5	1.28632	0.252247	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559259	GCST90559259	passed		source		1.32969	estimated_from_source_maf	58489161						20000	0.01	0.5	1.32969	0.26075	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559260	GCST90559260	passed		source		1.3158	estimated_from_source_maf	58489161						20000	0.01	0.5	1.3158	0.257907	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559261	GCST90559261	passed		source		1.33841	estimated_from_source_maf	58489161						20000	0.01	0.5	1.33841	0.262629	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559262	GCST90559262	passed		source		1.32655	estimated_from_source_maf	58489161						20000	0.01	0.5	1.32655	0.260206	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559263	GCST90559263	passed		source		1.33521	estimated_from_source_maf	58489161						20000	0.01	0.5	1.33521	0.26188	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559264	GCST90559264	passed		source		1.31445	estimated_from_source_maf	58489161						20000	0.01	0.5	1.31445	0.257554	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559265	GCST90559265	passed		source		1.30156	estimated_from_source_maf	58489161						20000	0.01	0.5	1.30156	0.255219	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559266	GCST90559266	passed		source		1.33674	estimated_from_source_maf	58489161						20000	0.01	0.5	1.33674	0.26225	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90559267	GCST90559267	passed		source		1.29855	estimated_from_source_maf	58489161						20000	0.01	0.5	1.29855	0.254742	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565360	GCST90565360	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90565439	GCST90565439	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90565469	GCST90565469	passed		source		0.272748	estimated_from_source_maf	9369112						20000	0.01	0.5	0.272748	0.00503469	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565470	GCST90565470	passed		source		0.295229	estimated_from_source_maf	9339883						20000	0.01	0.5	0.295229	0.00519428	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565471	GCST90565471	passed		source		0.215582	estimated_from_source_maf	9208876						20000	0.01	0.5	0.215582	0.0060308	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565472	GCST90565472	passed		source		0.29463	estimated_from_source_maf	9378143						20000	0.01	0.5	0.29463	0.00458109	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565473	GCST90565473	passed		source		0.281626	estimated_from_source_maf	9357817						20000	0.01	0.5	0.281626	0.00446473	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565474	GCST90565474	passed		source		0.29407	estimated_from_source_maf	9322193						20000	0.01	0.5	0.29407	0.00497325	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565475	GCST90565475	passed		source		0.259458	estimated_from_source_maf	9243134						20000	0.01	0.5	0.259458	0.00531038	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565476	GCST90565476	passed		source		0.241497	estimated_from_source_maf	9327121						20000	0.01	0.5	0.241497	0.00477732	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565484	GCST90565484	passed		source		0.824003	estimated_from_source_maf	7499888						20000	0.01	0.5	0.824003	0.00876332	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565570	GCST90565570	passed		source		1.98009	estimated_from_source_maf	7503879						20000	0.01	0.5	1.98009	0.00797486	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565571	GCST90565571	passed		source		2.03916	estimated_from_source_maf	7503879						20000	0.01	0.5	2.03916	0.00814256	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565572	GCST90565572	passed		source		2.10866	estimated_from_source_maf	7503879						20000	0.01	0.5	2.10866	0.00831582	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565573	GCST90565573	passed		source		2.08991	estimated_from_source_maf	7503879						20000	0.01	0.5	2.08991	0.00811486	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565574	GCST90565574	passed		source		1.99108	estimated_from_source_maf	7503879						20000	0.01	0.5	1.99108	0.00783255	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565575	GCST90565575	passed		source		1.99376	estimated_from_source_maf	7503879						20000	0.01	0.5	1.99376	0.0078304	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565576	GCST90565576	passed		source		2.07708	estimated_from_source_maf	7503879						20000	0.01	0.5	2.07708	0.0082144	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565577	GCST90565577	passed		source		2.05709	estimated_from_source_maf	7503879						20000	0.01	0.5	2.05709	0.00799345	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565578	GCST90565578	passed		source		2.05649	estimated_from_source_maf	7503879						20000	0.01	0.5	2.05649	0.00820838	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565579	GCST90565579	passed		source		2.12057	estimated_from_source_maf	7503879						20000	0.01	0.5	2.12057	0.0083856	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565580	GCST90565580	passed		source		2.10225	estimated_from_source_maf	7503879						20000	0.01	0.5	2.10225	0.00820466	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565581	GCST90565581	passed		source		2.0698	estimated_from_source_maf	7503879						20000	0.01	0.5	2.0698	0.00820598	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565582	GCST90565582	passed		source		2.08993	estimated_from_source_maf	7503879						20000	0.01	0.5	2.08993	0.0083077	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565583	GCST90565583	passed		source		2.00006	estimated_from_source_maf	7503879						20000	0.01	0.5	2.00006	0.00782653	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565679	GCST90565679	passed		source		1.06054	estimated_from_source_maf	36780840						20000	0.01	0.5	1.06054	0.000240303	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565680	GCST90565680	passed		source		1.06071	estimated_from_source_maf	36744905						20000	0.01	0.5	1.06071	0.000240181	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565681	GCST90565681	passed		source		1.06082	estimated_from_source_maf	36844862						20000	0.01	0.5	1.06082	0.000239142	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565682	GCST90565682	passed		source		1.06075	estimated_from_source_maf	36634447						20000	0.01	0.5	1.06075	0.000239587	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565683	GCST90565683	passed		source		1.06053	estimated_from_source_maf	36782537						20000	0.01	0.5	1.06053	0.000241177	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565684	GCST90565684	passed		source		1.06079	estimated_from_source_maf	36848465						20000	0.01	0.5	1.06079	0.000239021	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565685	GCST90565685	passed		source		1.06078	estimated_from_source_maf	36846636						20000	0.01	0.5	1.06078	0.000238955	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565686	GCST90565686	passed		source		1.06057	estimated_from_source_maf	36804385						20000	0.01	0.5	1.06057	0.000240325	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565687	GCST90565687	passed		source		1.06057	estimated_from_source_maf	36804824						20000	0.01	0.5	1.06057	0.000240451	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565688	GCST90565688	passed		source		1.06075	estimated_from_source_maf	36830853						20000	0.01	0.5	1.06075	0.000240355	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565689	GCST90565689	passed		source		1.06078	estimated_from_source_maf	36369202						20000	0.01	0.5	1.06078	0.000238998	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565690	GCST90565690	passed		source		1.06079	estimated_from_source_maf	36839843						20000	0.01	0.5	1.06079	0.000239251	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565691	GCST90565691	passed		source		1.06081	estimated_from_source_maf	36844811						20000	0.01	0.5	1.06081	0.000239432	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565692	GCST90565692	passed		source		1.06081	estimated_from_source_maf	36848619						20000	0.01	0.5	1.06081	0.000239756	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565693	GCST90565693	passed		source		1.06072	estimated_from_source_maf	36841682						20000	0.01	0.5	1.06072	0.000238849	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565694	GCST90565694	passed		source		1.06073	estimated_from_source_maf	36845305						20000	0.01	0.5	1.06073	0.000239566	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565695	GCST90565695	passed		source		1.06071	estimated_from_source_maf	36750191						20000	0.01	0.5	1.06071	0.000240529	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565696	GCST90565696	passed		source		1.06065	estimated_from_source_maf	36763981						20000	0.01	0.5	1.06065	0.000240791	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565697	GCST90565697	passed		source		1.0605	estimated_from_source_maf	36787781						20000	0.01	0.5	1.0605	0.000239864	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565698	GCST90565698	passed		source		1.06086	estimated_from_source_maf	36822465						20000	0.01	0.5	1.06086	0.000239468	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565699	GCST90565699	passed		source		1.06087	estimated_from_source_maf	36816911						20000	0.01	0.5	1.06087	0.000239505	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565700	GCST90565700	passed		source		1.06078	estimated_from_source_maf	36841710						20000	0.01	0.5	1.06078	0.000239336	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565701	GCST90565701	passed		source		1.06082	estimated_from_source_maf	36843232						20000	0.01	0.5	1.06082	0.000239235	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565702	GCST90565702	passed		source		1.06071	estimated_from_source_maf	36746728						20000	0.01	0.5	1.06071	0.000240147	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565703	GCST90565703	passed		source		1.06071	estimated_from_source_maf	36749512						20000	0.01	0.5	1.06071	0.0002399	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565704	GCST90565704	passed		source		1.06079	estimated_from_source_maf	36849034						20000	0.01	0.5	1.06079	0.000238418	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565705	GCST90565705	passed		source		1.06078	estimated_from_source_maf	36828510						20000	0.01	0.5	1.06078	0.000238328	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565706	GCST90565706	passed		source		1.06053	estimated_from_source_maf	36782899						20000	0.01	0.5	1.06053	0.000240228	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565707	GCST90565707	passed		source		1.0608	estimated_from_source_maf	36849159						20000	0.01	0.5	1.0608	0.000239047	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565775	GCST90565775	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90565836	GCST90565836	passed		source		0.792457	estimated_from_source_maf	9242434						20000	0.01	0.5	0.792457	0.00213228	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565837	GCST90565837	passed		source		0.475166	estimated_from_source_maf	9242388						20000	0.01	0.5	0.475166	0.00161009	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565838	GCST90565838	passed		source		0.945862	estimated_from_source_maf	9242404						20000	0.01	0.5	0.945862	0.0025155	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565839	GCST90565839	passed		source		0.971255	estimated_from_source_maf	9242646						20000	0.01	0.5	0.971255	0.0027993	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565840	GCST90565840	passed		source		0.963118	estimated_from_source_maf	9242490						20000	0.01	0.5	0.963118	0.00282344	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565841	GCST90565841	passed		source		0.976023	estimated_from_source_maf	9242707						20000	0.01	0.5	0.976023	0.00280458	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565842	GCST90565842	passed		source		0.943727	estimated_from_source_maf	9243192						20000	0.01	0.5	0.943727	0.00278256	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565843	GCST90565843	passed		source		0.576692	estimated_from_source_maf	9242409						20000	0.01	0.5	0.576692	0.00275489	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565844	GCST90565844	passed		source		0.73862	estimated_from_source_maf	9242190						20000	0.01	0.5	0.73862	0.00207902	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565845	GCST90565845	passed		source		0.642587	estimated_from_source_maf	9242417						20000	0.01	0.5	0.642587	0.00174853	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565846	GCST90565846	passed		source		0.591412	estimated_from_source_maf	9242357						20000	0.01	0.5	0.591412	0.00183114	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565847	GCST90565847	passed		source		0.653232	estimated_from_source_maf	9242284						20000	0.01	0.5	0.653232	0.00213019	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565848	GCST90565848	passed		source		0.995056	estimated_from_source_maf	9241739						20000	0.01	0.5	0.995056	0.00328272	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565849	GCST90565849	passed		source		1.00056	estimated_from_source_maf	9242356						20000	0.01	0.5	1.00056	0.00326259	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565850	GCST90565850	passed		source		0.979672	estimated_from_source_maf	9240724						20000	0.01	0.5	0.979672	0.00375324	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565851	GCST90565851	passed		source		0.987274	estimated_from_source_maf	9242037						20000	0.01	0.5	0.987274	0.00311645	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565852	GCST90565852	passed		source		0.992873	estimated_from_source_maf	9242745						20000	0.01	0.5	0.992873	0.00298166	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565853	GCST90565853	passed		source		0.995736	estimated_from_source_maf	9242248						20000	0.01	0.5	0.995736	0.00325203	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565854	GCST90565854	passed		source		0.988978	estimated_from_source_maf	9242450						20000	0.01	0.5	0.988978	0.00355826	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565855	GCST90565855	passed		source		0.988875	estimated_from_source_maf	9242342						20000	0.01	0.5	0.988875	0.00323097	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565856	GCST90565856	passed		source		0.587545	estimated_from_source_maf	9242357						20000	0.01	0.5	0.587545	0.00181941	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565857	GCST90565857	passed		source		0.65184	estimated_from_source_maf	9242284						20000	0.01	0.5	0.65184	0.00212762	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565858	GCST90565858	passed		source		0.989971	estimated_from_source_maf	9241739						20000	0.01	0.5	0.989971	0.0032665	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565859	GCST90565859	passed		source		0.997475	estimated_from_source_maf	9242356						20000	0.01	0.5	0.997475	0.00324374	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565860	GCST90565860	passed		source		0.996326	estimated_from_source_maf	9240724						20000	0.01	0.5	0.996326	0.00382017	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565861	GCST90565861	passed		source		0.998342	estimated_from_source_maf	9242037						20000	0.01	0.5	0.998342	0.00315499	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565862	GCST90565862	passed		source		1.00483	estimated_from_source_maf	9242745						20000	0.01	0.5	1.00483	0.00301427	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565863	GCST90565863	passed		source		0.998742	estimated_from_source_maf	9242248						20000	0.01	0.5	0.998742	0.00326174	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565864	GCST90565864	passed		source		0.99554	estimated_from_source_maf	9242450						20000	0.01	0.5	0.99554	0.00359414	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565865	GCST90565865	passed		source		0.982769	estimated_from_source_maf	9242342						20000	0.01	0.5	0.982769	0.00321478	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90565869	GCST90565869	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90565870	GCST90565870	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90565871	GCST90565871	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90565872	GCST90565872	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90566392	GCST90566392	passed		source		5.28304	estimated_from_source_maf	14118033						20000	0.01	0.5	5.28304	0.0373158	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90566393	GCST90566393	passed		source		5.42003	estimated_from_source_maf	13562438						20000	0.01	0.5	5.42003	0.0447689	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90566440	GCST90566440	passed		source		2.53933	estimated_from_source_maf	8747372						20000	0.01	0.5	2.53933	0.0391939	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90566441	GCST90566441	passed		source		1.54523	estimated_from_source_maf	8760725						20000	0.01	0.5	1.54523	0.013097	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90566442	GCST90566442	passed		source		0.663877	estimated_from_source_maf	8753214						20000	0.01	0.5	0.663877	0.00730245	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
