analysis_id	source_analysis_id	source_ancestry_label	assigned_ancestry	ancestry_assignment_method	ancestry_reference_id	af_overlap	dominant_superpop	dominant_proportion	runner_up_margin	nnls_residual	gate_reason	eaf_orientation	eaf_orientation_r	source_assigned_mismatch	ancestry_notes	ancestry_prop_AFR	ancestry_prop_AMR	ancestry_prop_EAS	ancestry_prop_EUR	ancestry_prop_MID	ancestry_prop_NAF	ancestry_prop_SAS
GCST90568446	GCST90568446	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00565444	ok	passed	0.978134	false		0	0	0	1	0	0	0
GCST90568447	GCST90568447	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00493429	ok	passed	0.978191	false		0	0	0	1	0	0	0
GCST90568448	GCST90568448	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568449	GCST90568449	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568450	GCST90568450	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568451	GCST90568451	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568452	GCST90568452	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568453	GCST90568453	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568454	GCST90568454	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568455	GCST90568455	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568456	GCST90568456	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568457	GCST90568457	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568458	GCST90568458	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954461	0.933969	0.00477931	ok	passed	0.992618	false		0.0176076	0.00184864	0.00513649	0.954461	7.32916e-05	0.000380569	0.0204921
GCST90568459	GCST90568459	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954465	0.933974	0.00477936	ok	passed	0.992618	false		0.017608	0.00184922	0.00513651	0.954465	7.21868e-05	0.000377478	0.0204913
GCST90568460	GCST90568460	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954463	0.933972	0.00477935	ok	passed	0.992618	false		0.017608	0.00184908	0.00513658	0.954463	7.32734e-05	0.000377964	0.0204916
GCST90568461	GCST90568461	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.988618	0.981241	0.0130673	ok	passed	0.971967	false		0	5.62729e-05	0	0.988618	0.00394792	0.0073774	0
GCST90568462	GCST90568462	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.9738	0.947601	0.0119006	ok	passed	0.980091	false		0	0	0	0.9738	0.0261996	0	0
GCST90568463	GCST90568463	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.963606	0.932814	0.0119164	ok	passed	0.980155	false		0	0	0	0.963606	0.0307924	0.00560155	0
GCST90568464	GCST90568464	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.968991	0.940009	0.0114578	ok	passed	0.980198	false		0	0	0	0.968991	0.0289817	0.00202754	0
GCST90568465	GCST90568465	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.970397	0.940794	0.0126132	ok	passed	0.980143	false		0	0	0	0.970397	0.0296029	0	0
GCST90568466	GCST90568466	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.978927	0.957853	0.0136554	ok	passed	0.979485	false		0	0	0	0.978927	0.0210733	0	0
GCST90568467	GCST90568467	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.97546	0.950921	0.0120038	ok	passed	0.980006	false		0	0	0	0.97546	0.0245395	0	0
GCST90570047	GCST90570047	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00502539	ok	passed	0.977271	false		0	0	0	1	0	0	0
GCST90570048	GCST90570048	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00572626	ok	passed	0.977227	false		0	0	0	1	0	0	0
GCST90570521	GCST90570521	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90570522	GCST90570522	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90570524	GCST90570524	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90570525	GCST90570525	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90570526	GCST90570526	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90570665	GCST90570665	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.988842	0.984562	0.0175112	ok	passed	0.974547	false		0.00105796	0.00168947	0.0041315	0.988842	0	0.00427933	0
GCST90570666	GCST90570666	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.992526	0.988236	0.0297823	ok	passed	0.971231	false		0.00318436	0	0.00429003	0.992526	0	0	0
GCST90570667	GCST90570667	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.973521	0.962467	0.0173139	ok	passed	0.977049	false		0.00524001	0.00451963	0.00566539	0.973521	0	0.0110541	0
GCST90570668	GCST90570668	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.98	0.972785	0.0203651	ok	passed	0.976226	false		0.00620109	0.00167047	0.00721512	0.98	0	0.00411486	0.000798287
GCST90570669	GCST90570669	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.98075	0.973338	0.01711	ok	passed	0.978315	false		0.00234575	0.00662023	0.00287137	0.98075	0	0.00741227	0
GCST90570670	GCST90570670	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.977529	0.969226	0.016448	ok	passed	0.978609	false		0.00416789	0.00623581	0.00306713	0.977529	0	0.00830265	0.000697416
GCST90570671	GCST90570671	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.989173	0.983969	0.0179006	ok	passed	0.974443	false		0.000447743	0.00136202	0.00381302	0.989173	0	0.00520388	0
GCST90570672	GCST90570672	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.987408	0.982488	0.0191119	ok	passed	0.973904	false		0.0014096	0.00143096	0.00483168	0.987408	0	0.00492011	0
GCST90570673	GCST90570673	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.973036	0.962095	0.0172908	ok	passed	0.977043	false		0.00544421	0.00496279	0.00561513	0.973036	0	0.0109414	0
GCST90570674	GCST90570674	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.972943	0.960766	0.0169778	ok	passed	0.977079	false		0.00460686	0.00416945	0.00610375	0.972943	0	0.0121771	0
GCST90570675	GCST90570675	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.980422	0.972501	0.0171052	ok	passed	0.978369	false		0.00236123	0.00645494	0.00284165	0.980422	0	0.00792034	0
GCST90570676	GCST90570676	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.977261	0.968627	0.0163052	ok	passed	0.978758	false		0.00398209	0.00599079	0.00301677	0.977261	0	0.00863387	0.00111558
GCST90570677	GCST90570677	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.989421	0.984587	0.017865	ok	passed	0.97437	false		0.00049469	0.00142916	0.00382058	0.989421	0	0.0048342	0
GCST90570678	GCST90570678	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.993029	0.988821	0.028677	ok	passed	0.97145	false		0.00276343	0	0.00420754	0.993029	0	0	0
GCST90570679	GCST90570679	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.97343	0.962832	0.0171504	ok	passed	0.977078	false		0.00542805	0.00498575	0.00555911	0.97343	0	0.0105975	0
GCST90570680	GCST90570680	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.977418	0.970433	0.0191467	ok	passed	0.976482	false		0.00592867	0.00296552	0.00698509	0.977418	0	0.00660101	0.000101538
GCST90570681	GCST90570681	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.980759	0.973238	0.0171034	ok	passed	0.978358	false		0.00234148	0.00652068	0.00285806	0.980759	0	0.00752109	0
GCST90570682	GCST90570682	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.97827	0.970091	0.0163567	ok	passed	0.97865	false		0.0042369	0.00601461	0.00317252	0.97827	0	0.00817908	0.000127094
GCST90570695	GCST90570695	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.78474	0.677557	0.0229582	ok	passed	0.98823	false		0.107183	0.0711837	0.0299335	0.78474	0	0.00695979	0
GCST90570696	GCST90570696	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.826466	0.740827	0.0368576	ok	passed	0.981251	false		0.0856387	0.0575926	0.0303031	0.826466	0	0	0
GCST90570697	GCST90570697	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.670467	0.513618	0.0225786	ok	passed	0.991456	false		0.156849	0.133391	0.028247	0.670467	0	0.0110463	0
GCST90570698	GCST90570698	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.601028	0.38415	0.0289541	ok	passed	0.990125	false		0.145319	0.216878	0.0216369	0.601028	0	0.0100763	0.00506158
GCST90570699	GCST90570699	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.585602	0.359296	0.0202298	ok	passed	0.991629	false		0.226306	0.157061	0.019775	0.585602	0	0.0112558	0
GCST90570700	GCST90570700	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.528989	0.297867	0.0313752	ok	passed	0.989175	false		0.231121	0.20883	0.0251811	0.528989	0	0.00311397	0.00276501
GCST90570701	GCST90570701	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.779593	0.668943	0.0229944	ok	passed	0.988448	false		0.110651	0.0724568	0.0299655	0.779593	0	0.00733361	0
GCST90570702	GCST90570702	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.78325	0.671332	0.0310204	ok	passed	0.985551	false		0.111919	0.0649535	0.0324371	0.78325	0	0.00744042	0
GCST90570703	GCST90570703	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.676628	0.522155	0.0227086	ok	passed	0.991285	false		0.154474	0.130251	0.0277442	0.676628	0	0.0109027	0
GCST90570704	GCST90570704	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.567081	0.333901	0.0268925	ok	passed	0.991149	false		0.161154	0.233179	0.0221323	0.567081	0	0.0141668	0.002287
GCST90570705	GCST90570705	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.591953	0.368071	0.0202369	ok	passed	0.991652	false		0.223883	0.153529	0.0193776	0.591953	0	0.0112569	0
GCST90570706	GCST90570706	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.536687	0.325498	0.0306771	ok	passed	0.99013	false		0.211189	0.210854	0.0296035	0.536687	0	0.00821965	0.00344683
GCST90570707	GCST90570707	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.787748	0.675925	0.0281154	ok	passed	0.986618	false		0.111823	0.0630602	0.0364816	0.787748	0	0.000886463	0
GCST90570708	GCST90570708	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.823748	0.727853	0.0413699	ok	passed	0.979081	false		0.0958957	0.0461194	0.0342365	0.823748	0	0	0
GCST90570709	GCST90570709	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.673451	0.517447	0.0236761	ok	passed	0.991077	false		0.156003	0.131574	0.0293769	0.673451	0	0.00959489	0
GCST90570710	GCST90570710	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.598682	0.391522	0.0316322	ok	passed	0.989143	false		0.158948	0.207159	0.0194436	0.598682	0	0.0106905	0.00507662
GCST90570711	GCST90570711	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.590855	0.367528	0.0202121	ok	passed	0.991692	false		0.223327	0.155177	0.019529	0.590855	0	0.0111123	0
GCST90570712	GCST90570712	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.517384	0.264803	0.0318761	ok	passed	0.988006	false		0.252581	0.20217	0.0218922	0.517384	0	0.00405663	0.00191559
GCST90572694	GCST90572694	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572695	GCST90572695	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572696	GCST90572696	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572697	GCST90572697	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572698	GCST90572698	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572699	GCST90572699	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572700	GCST90572700	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572701	GCST90572701	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572702	GCST90572702	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572703	GCST90572703	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572704	GCST90572704	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572705	GCST90572705	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572706	GCST90572706	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572707	GCST90572707	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572708	GCST90572708	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572709	GCST90572709	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572710	GCST90572710	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572711	GCST90572711	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572712	GCST90572712	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572713	GCST90572713	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572714	GCST90572714	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90572735	GCST90572735	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.989151	0.985495	0.0150211	ok	passed	0.97969	false		0.00133808	0.00339089	0.00246349	0.989151	0	0	0.00365623
GCST90572736	GCST90572736	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.981272	0.971724	0.0187589	ok	passed	0.978502	false		0.00274528	0.00571859	0.000716411	0.981272	0	0	0.00954794
GCST90572737	GCST90572737	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.980986	0.97514	0.0159076	ok	passed	0.977343	false		0.00293139	0.00584687	0.00448384	0.980986	0	0	0.00575148
GCST90572740	GCST90572740	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.871148	0.828093	0.0110584	ok	passed	0.984231	false		0.0430551	0.040009	0.0405995	0.871148	0	0	0.00518858
GCST90572741	GCST90572741	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.999507	0.999014	0.0121981	ok	passed	0.970209	false		0.000493168	0	0	0.999507	0	0	0
GCST90572746	GCST90572746	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.998038	0.996077	0.0114106	ok	passed	0.978606	false		0.00196152	0	0	0.998038	0	0	0
GCST90572747	GCST90572747	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.970936	0.960005	0.011609	ok	passed	0.97819	false		0.00574293	0.00415388	0	0.970936	0.00560632	0.010931	0.00263023
GCST90572755	GCST90572755	European		unassigned	ref_freqs.hg38.tsv.gz	30545	SAS	0.384941	0.0239075	0.597838	eaf_orientation	failed	-0.614027			0.222817	0	0.361033	0.0295011	0.00170804	0	0.384941
GCST90572789	GCST90572789	European		unassigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.89121	0.819302	0.199402	residual	passed	0.796333			0.0719077	0	0.0247356	0.89121	0	0	0.012147
GCST90572790	GCST90572790	European		unassigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.892877	0.82349	0.195774	residual	passed	0.802438			0.069387	0	0.0193502	0.892877	0	0	0.0183857
GCST90572791	GCST90572791	European		unassigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.877641	0.796934	0.217186	residual	passed	0.768162			0.080707	0	0.0248348	0.877641	0	0	0.0168175
GCST90573175	GCST90573175	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.992011	0.984022	0.00911601	ok	passed	0.97963	false		0	0	0	0.992011	0	0	0.00798918
GCST90573176	GCST90573176	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.91298	0.84216	0.0273328	ok	passed	0.980034	false		0.0113873	0	0.00481316	0.91298	0	0	0.0708199
GCST90573177	GCST90573177	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.941601	0.892575	0.0201012	ok	passed	0.980448	false		0.00700616	0	0.00236618	0.941601	0	0	0.0490263
GCST90590312	GCST90590312	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00563924	ok	passed	0.978047	false		0	0	0	1	0	0	0
GCST90590313	GCST90590313	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00564414	ok	passed	0.978047	false		0	0	0	1	0	0	0
GCST90590314	GCST90590314	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00563924	ok	passed	0.978047	false		0	0	0	1	0	0	0
GCST90590315	GCST90590315	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00563847	ok	passed	0.978047	false		0	0	0	1	0	0	0
GCST90590316	GCST90590316	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00563924	ok	passed	0.978047	false		0	0	0	1	0	0	0
GCST90590317	GCST90590317	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00568115	ok	passed	0.978093	false		0	0	0	1	0	0	0
GCST90590319	GCST90590319	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00572664	ok	passed	0.978051	false		0	0	0	1	0	0	0
GCST90590320	GCST90590320	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00576125	ok	passed	0.978126	false		0	0	0	1	0	0	0
GCST90590321	GCST90590321	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00559605	ok	passed	0.978049	false		0	0	0	1	0	0	0
GCST90590336	GCST90590336	European		unassigned	ref_freqs.hg38.tsv.gz	50000	AFR	0.739238	0.478476	0.572626	eaf_orientation	failed	-0.97739			0.739238	0	0.260762	0	0	0	0
GCST90590337	GCST90590337	European		unassigned	ref_freqs.hg38.tsv.gz	50000	AFR	0.739226	0.478452	0.572624	eaf_orientation	failed	-0.977389			0.739226	0	0.260774	0	0	0	0
GCST90590338	GCST90590338	European		unassigned	ref_freqs.hg38.tsv.gz	50000	AFR	0.739236	0.478473	0.572622	eaf_orientation	failed	-0.977388			0.739236	0	0.260764	0	0	0	0
GCST90590339	GCST90590339	European		unassigned	ref_freqs.hg38.tsv.gz	50000	AFR	0.739238	0.478476	0.572626	eaf_orientation	failed	-0.97739			0.739238	0	0.260762	0	0	0	0
GCST90624046	GCST90624046	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.676313	0.595549	0.0517132	ok	passed	0.980538	false		0.0615789	0.031223	0.0431415	0.676313	0.0807644	0.0334443	0.0735344
GCST90624047	GCST90624047	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.716866	0.629624	0.0587425	ok	passed	0.976165	false		0.0673839	0.0254031	0.0404018	0.716866	0.0121185	0.0505849	0.0872418
GCST90624048	GCST90624048	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.716866	0.629624	0.0587425	ok	passed	0.976165	false		0.0673839	0.0254031	0.0404018	0.716866	0.0121185	0.0505849	0.0872418
GCST90624049	GCST90624049	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.707727	0.625688	0.0599844	ok	passed	0.975826	false		0.0768378	0.000559946	0.0592921	0.707727	0	0.0735448	0.0820387
GCST90624050	GCST90624050	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.718909	0.617161	0.0520733	ok	passed	0.979947	false		0.0925382	0.0236059	0.0415577	0.718909	0	0.0216418	0.101748
GCST90624051	GCST90624051	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.716866	0.629624	0.0587425	ok	passed	0.976165	false		0.0673839	0.0254031	0.0404018	0.716866	0.0121185	0.0505849	0.0872418
GCST90624052	GCST90624052	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.716866	0.629624	0.0587425	ok	passed	0.976165	false		0.0673839	0.0254031	0.0404018	0.716866	0.0121185	0.0505849	0.0872418
GCST90624053	GCST90624053	European		unassigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.462867	0.203776	0.245116	residual	passed	0.669397			0.196612	0	0.00941614	0.462867	0	0.0720144	0.259091
GCST90624101	GCST90624101	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.989147	0.98441	0.0137521	ok	passed	0.985324	false		0.00282125	0.00237448	0	0.989147	0.000920381	0.00473698	0
GCST90624167	GCST90624167	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.769555	0.673388	0.0307084	ok	passed	0.988536	false		0.0768304	0.0509459	0.0961664	0.769555	0	0	0.00650271
GCST90624168	GCST90624168	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.768201	0.673476	0.0307799	ok	passed	0.988607	false		0.0795058	0.050724	0.0947247	0.768201	0	0	0.0068449
GCST90624169	GCST90624169	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.717217	0.608907	0.0335778	ok	passed	0.989858	false		0.0993604	0.0609204	0.108309	0.717217	0	0	0.014193
GCST90624170	GCST90624170	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.715678	0.609248	0.0336253	ok	passed	0.989924	false		0.102224	0.0609074	0.10643	0.715678	0	0	0.0147616
GCST90624171	GCST90624171	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.742432	0.618563	0.0330215	ok	passed	0.98877	false		0.0738222	0.0523339	0.123868	0.742432	0	0	0.0075442
GCST90624172	GCST90624172	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.743134	0.62269	0.0329373	ok	passed	0.988836	false		0.0766361	0.052164	0.120444	0.743134	0	0	0.00762183
GCST90624173	GCST90624173	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.78563	0.69899	0.0294011	ok	passed	0.988135	false		0.0726102	0.0493062	0.0866399	0.78563	0	0	0.00581375
GCST90624174	GCST90624174	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.794264	0.706654	0.029162	ok	passed	0.987806	false		0.0674163	0.0462159	0.0876095	0.794264	0	0	0.00449457
