analysis_id	publication_pmid	trait	study_design	sample_size	readiness_status	data_url	yaml_url	data_file	yaml_file	data_bytes	yaml_bytes	sha256	error
GCST90012048	33067605	Thrombomodulin levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012048/harmonised/33067605-GCST90012048-EFO_0007774.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012048/harmonised/33067605-GCST90012048-EFO_0007774.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012048/harmonised/33067605-GCST90012048-EFO_0007774.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012048/harmonised/33067605-GCST90012048-EFO_0007774.h.tsv.gz-meta.yaml	576735739	794	c87b45012814e369e18dec0e0a1621130a42e76336021ea9aeb4933dc196b2e7	
GCST90012049	33067605	Pro-interleukin-16 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012049/harmonised/33067605-GCST90012049-EFO_0010629.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012049/harmonised/33067605-GCST90012049-EFO_0010629.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012049/harmonised/33067605-GCST90012049-EFO_0010629.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012049/harmonised/33067605-GCST90012049-EFO_0010629.h.tsv.gz-meta.yaml	576539494	798	89da1b4b32e6c7728e99f91aa3976a4efa8c9ca149548c1eca248c58e24db201	
GCST90012050	33067605	Matrix metalloproteinase-10 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012050/harmonised/33067605-GCST90012050-EFO_0010589.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012050/harmonised/33067605-GCST90012050-EFO_0010589.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012050/harmonised/33067605-GCST90012050-EFO_0010589.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012050/harmonised/33067605-GCST90012050-EFO_0010589.h.tsv.gz-meta.yaml	557343257	807	a3c78da0c68cecee8d42dac37f9c1c356bf5372dc65af5c31000e29c9eab9a6f	
GCST90012051	33067605	Urokinase plasminogen activator surface receptor levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012051/harmonised/33067605-GCST90012051-EFO_0004747.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012051/harmonised/33067605-GCST90012051-EFO_0004747.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012051/harmonised/33067605-GCST90012051-EFO_0004747.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012051/harmonised/33067605-GCST90012051-EFO_0004747.h.tsv.gz-meta.yaml	579527391	828	2e7e84430351ba6b512ffd5ab7aa3cfdb0bc4c2718f820b1d53b64d862aebc3f	
GCST90012052	33067605	C-C motif chemokine 4 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012052/harmonised/33067605-GCST90012052-EFO_0004747.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012052/harmonised/33067605-GCST90012052-EFO_0004747.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012052/harmonised/33067605-GCST90012052-EFO_0004747.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012052/harmonised/33067605-GCST90012052-EFO_0004747.h.tsv.gz-meta.yaml	557337765	801	2f04dd78916d0ad9310e1ea250741cc7b3634b5b622780eadc12b28ea7b8143a	
GCST90012053	33067605	Cathepsin D levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012053/harmonised/33067605-GCST90012053-EFO_0010611.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012053/harmonised/33067605-GCST90012053-EFO_0010611.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012053/harmonised/33067605-GCST90012053-EFO_0010611.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012053/harmonised/33067605-GCST90012053-EFO_0010611.h.tsv.gz-meta.yaml	577270872	791	f4459ded7105d2431cac8e85052609041f859dc58d3736d3619a21060e3d2f99	
GCST90012054	33067605	Receptor for advanced glycosylation end products levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012054/harmonised/33067605-GCST90012054-EFO_0010762.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012054/harmonised/33067605-GCST90012054-EFO_0010762.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012054/harmonised/33067605-GCST90012054-EFO_0010762.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012054/harmonised/33067605-GCST90012054-EFO_0010762.h.tsv.gz-meta.yaml	576659820	828	f5a892989496d6f97886e36f4f171dcc1afeb73cc6a371c0900bbdb6b705fe6f	
GCST90012055	33067605	C-C motif chemokine 3 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012055/harmonised/33067605-GCST90012055-EFO_0008051.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012055/harmonised/33067605-GCST90012055-EFO_0008051.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012055/harmonised/33067605-GCST90012055-EFO_0008051.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012055/harmonised/33067605-GCST90012055-EFO_0008051.h.tsv.gz-meta.yaml	576290191	801	19239ffc79bb902164eb752b183227e084a3f6a27685e7a78d3e464559cdb501	
GCST90012056	33067605	Matrix metalloproteinase-7 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012056/harmonised/33067605-GCST90012056-EFO_0010591.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012056/harmonised/33067605-GCST90012056-EFO_0010591.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012056/harmonised/33067605-GCST90012056-EFO_0010591.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012056/harmonised/33067605-GCST90012056-EFO_0010591.h.tsv.gz-meta.yaml	567855728	806	b24f44bd2aa753f56a82925998908a55248bb7f1e3d64892faed1cd9f97a8760	
GCST90012057	33067605	C-X-C motif chemokine 6 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012057/harmonised/33067605-GCST90012057-EFO_0008059.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012057/harmonised/33067605-GCST90012057-EFO_0008059.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012057/harmonised/33067605-GCST90012057-EFO_0008059.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012057/harmonised/33067605-GCST90012057-EFO_0008059.h.tsv.gz-meta.yaml	557348637	803	3ec7f68efac413bba40516487db2e756a392e8b217d1047f2e4e2f555b7f021e	
GCST90012058	33067605	Melusin levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012058/harmonised/33067605-GCST90012058-EFO_0004747.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012058/harmonised/33067605-GCST90012058-EFO_0004747.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012058/harmonised/33067605-GCST90012058-EFO_0004747.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012058/harmonised/33067605-GCST90012058-EFO_0004747.h.tsv.gz-meta.yaml	416630218	787	93e4c890bd9ab04e19065802f69bab1ab857d6ec37d80bd1371a603fa128b7d0	
GCST90012059	33067605	C-X-C motif chemokine 16 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012059/harmonised/33067605-GCST90012059-EFO_0004747.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012059/harmonised/33067605-GCST90012059-EFO_0004747.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012059/harmonised/33067605-GCST90012059-EFO_0004747.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012059/harmonised/33067605-GCST90012059-EFO_0004747.h.tsv.gz-meta.yaml	579507108	804	e5fc70f2e29ce0b74b80ab2c83af09e6de1d5a502c2d0b20e1ed64c45ce8dc38	
GCST90012060	33067605	Dickkopf-related protein 1 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012060/harmonised/33067605-GCST90012060-EFO_0010620.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012060/harmonised/33067605-GCST90012060-EFO_0010620.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012060/harmonised/33067605-GCST90012060-EFO_0010620.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012060/harmonised/33067605-GCST90012060-EFO_0010620.h.tsv.gz-meta.yaml	576608375	806	0a028e61b81102577477345f32a993439f70ac5f3a99b57e09058a972d230dd1	
GCST90012061	33067605	SIR2-like protein 2 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012061/harmonised/33067605-GCST90012061-EFO_0004747.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012061/harmonised/33067605-GCST90012061-EFO_0004747.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012061/harmonised/33067605-GCST90012061-EFO_0004747.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012061/harmonised/33067605-GCST90012061-EFO_0004747.h.tsv.gz-meta.yaml	541087282	799	26b6cc9b211dbd063befb597c4ab99f4489963f3aa3813e4e834a1acf4f12c5e	
GCST90012062	33067605	Galanin peptide levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012062/harmonised/33067605-GCST90012062-EFO_0010615.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012062/harmonised/33067605-GCST90012062-EFO_0010615.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012062/harmonised/33067605-GCST90012062-EFO_0010615.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012062/harmonised/33067605-GCST90012062-EFO_0010615.h.tsv.gz-meta.yaml	445190151	795	10248acd0e53c63cd08b040e09b98ace7f47f2a63b18f5493180e333d3edae88	
GCST90012063	33067605	Agouti-related protein levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012063/harmonised/33067605-GCST90012063-EFO_0008016.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012063/harmonised/33067605-GCST90012063-EFO_0008016.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012063/harmonised/33067605-GCST90012063-EFO_0008016.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012063/harmonised/33067605-GCST90012063-EFO_0008016.h.tsv.gz-meta.yaml	576589933	802	c482a8845fd38d97bb4ec38dc60d18e69991a3004faee28dde3b0612d63d3260	
GCST90012064	33067605	Protein S100-A12 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012064/harmonised/33067605-GCST90012064-EFO_0004747.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012064/harmonised/33067605-GCST90012064-EFO_0004747.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012064/harmonised/33067605-GCST90012064-EFO_0004747.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012064/harmonised/33067605-GCST90012064-EFO_0004747.h.tsv.gz-meta.yaml	554415378	796	1544be79288f04b8131614ed3e7b7b3ed11fde856cffc0f01a2120a95c59d3e1	
GCST90012065	33067605	Tumor necrosis factor receptor superfamily member 5 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012065/harmonised/33067605-GCST90012065-EFO_0010607.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012065/harmonised/33067605-GCST90012065-EFO_0010607.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012065/harmonised/33067605-GCST90012065-EFO_0010607.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012065/harmonised/33067605-GCST90012065-EFO_0010607.h.tsv.gz-meta.yaml	557118772	831	1850af3304bcb7b38acb3f1a54ad1d12de8079d4b8c92e30c8047d804f21d305	
GCST90012066	33067605	Tissue-type plasminogen activator levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012066/harmonised/33067605-GCST90012066-EFO_0004791.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012066/harmonised/33067605-GCST90012066-EFO_0004791.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012066/harmonised/33067605-GCST90012066-EFO_0004791.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012066/harmonised/33067605-GCST90012066-EFO_0004791.h.tsv.gz-meta.yaml	579478593	813	78c731b7906547b13696364bc196d36975adfe8280b72264f267834f0a517c1b	
GCST90012067	33067605	Proheparin-binding EGF-like growth factor levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012067/harmonised/33067605-GCST90012067-EFO_0004747.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012067/harmonised/33067605-GCST90012067-EFO_0004747.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012067/harmonised/33067605-GCST90012067-EFO_0004747.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012067/harmonised/33067605-GCST90012067-EFO_0004747.h.tsv.gz-meta.yaml	576595320	821	34443ea7c5fdaab8e61eff5f10c59b7adfa70e9db69b641c9be3f12f5491167f	
GCST90012068	33067605	Endothelial cell-specific molecule 1 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012068/harmonised/33067605-GCST90012068-EFO_0004747.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012068/harmonised/33067605-GCST90012068-EFO_0004747.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012068/harmonised/33067605-GCST90012068-EFO_0004747.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012068/harmonised/33067605-GCST90012068-EFO_0004747.h.tsv.gz-meta.yaml	472511055	816	eaec490683a78b8cbf66b27e12becf3a7532048c154e538cce7ce5ae74e451ff	
GCST90012069	33067605	vascular endothelial growth factor D levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012069/harmonised/33067605-GCST90012069-EFO_0010575.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012069/harmonised/33067605-GCST90012069-EFO_0010575.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012069/harmonised/33067605-GCST90012069-EFO_0010575.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012069/harmonised/33067605-GCST90012069-EFO_0010575.h.tsv.gz-meta.yaml	576449666	816	9f5273b41ec4b865bec57250a470e018b87569c37c034f84f082447687681a74	
GCST90012070	33067605	Matrix metalloproteinase-12 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012070/harmonised/33067605-GCST90012070-EFO_0010590.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012070/harmonised/33067605-GCST90012070-EFO_0010590.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012070/harmonised/33067605-GCST90012070-EFO_0010590.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012070/harmonised/33067605-GCST90012070-EFO_0010590.h.tsv.gz-meta.yaml	576272624	807	88ed35f44e8575e89e55c3735d48d39e9639d782d4282b82033a48bf5529f2ee	
GCST90012071	33067605	Spondin-1 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012071/harmonised/33067605-GCST90012071-EFO_0008290.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012071/harmonised/33067605-GCST90012071-EFO_0008290.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012071/harmonised/33067605-GCST90012071-EFO_0008290.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012071/harmonised/33067605-GCST90012071-EFO_0008290.h.tsv.gz-meta.yaml	500341677	789	55f8b4fec6ac0888b8a3f43a54a5feefab4782a9264f643ef2ce536ef4ca47dd	
GCST90012072	33067605	Caspase 8 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012072/harmonised/33067605-GCST90012072-EFO_0010764.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012072/harmonised/33067605-GCST90012072-EFO_0010764.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012072/harmonised/33067605-GCST90012072-EFO_0010764.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012072/harmonised/33067605-GCST90012072-EFO_0010764.h.tsv.gz-meta.yaml	553982610	789	ca7739a7a21211284835a59ae27e034c64513b9f48f1a0b3456fde3ddfcb4110	
GCST90012073	33067605	Cathepsin L1 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012073/harmonised/33067605-GCST90012073-EFO_0010619.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012073/harmonised/33067605-GCST90012073-EFO_0010619.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012073/harmonised/33067605-GCST90012073-EFO_0010619.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012073/harmonised/33067605-GCST90012073-EFO_0010619.h.tsv.gz-meta.yaml	576545611	792	0bde6fcba730033ebf52361f582ad525fb4bd8f542f6470e2c898d41b8b5275d	
GCST90012074	33067605	CX3CL1 levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012074/harmonised/33067605-GCST90012074-EFO_0009419.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012074/harmonised/33067605-GCST90012074-EFO_0009419.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012074/harmonised/33067605-GCST90012074-EFO_0009419.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012074/harmonised/33067605-GCST90012074-EFO_0009419.h.tsv.gz-meta.yaml	557351704	791	40313965906eb53cafe4e91b6c5344bca75a254ee3555ddff8e8b0b5571e5068	
GCST90012075	33067605	Fatty acid-binding protein, adipocyte levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012075/harmonised/33067605-GCST90012075-EFO_0004747.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012075/harmonised/33067605-GCST90012075-EFO_0004747.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012075/harmonised/33067605-GCST90012075-EFO_0004747.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012075/harmonised/33067605-GCST90012075-EFO_0004747.h.tsv.gz-meta.yaml	579621062	817	1b0a4ce57cd477db33d6b59603938dc7d1b46e94ede2463c0e0c8be32f4bb622	
GCST90012076	33067605	circulating leptin levels	quantitative	21758	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012076/harmonised/33067605-GCST90012076-EFO_0005000.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012076/harmonised/33067605-GCST90012076-EFO_0005000.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012076/harmonised/33067605-GCST90012076-EFO_0005000.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90012001-GCST90013000/GCST90012076/harmonised/33067605-GCST90012076-EFO_0005000.h.tsv.gz-meta.yaml	576126366	798	522bcb5bdaf8e725f5cdce725636ea9cb8ddfdd62fdf2e26092baea12a958247	
